Page ID,Page Name,Disclaimer,Amount Spent (USD)
7341997111,Conservation International,Conservation International,≤100
108722535869070,ND House and Senate Democratic-NPL Caucus,Legislative Victory Fund,≤100
1000253160054572,Cori Bush,CORI BUSH FOR CONGRESS,≤100
1447994318779650,AirMedCare Network,AIrMedCare Network,≤100
192015461630968,Supporting Our Brave Veterans,James Brian Plouf,≤100
112466103920096,Georgia Rising,SMP,≤100
104112564741005,Artists In Presidents,Artists In Presidents,≤100
54787697857,Ron Wyden,WYDEN FOR SENATE,≤100
116616056408494,Poder NC Action,Poder NC Action,≤100
598394107018675,Assist the Resistance,Assist the Resistance,≤100
143729616392084,Van Drew for Congress,Van Drew for Congress,≤100
1187795864655571,Amy Padden for District Attorney,Amy Padden for District Attorney,≤100
580610428636345,Fight for $15,Fight for $15,≤100
112558703494355,"Nadin Cutter for Family Court Judge, Dept. T",Cutter 4 Judge,≤100
127216280686110,Ann Wagner,Ann Wagner for Congress,≤100
121033149320,American Indian College Fund,"AMERICAN INDIAN COLLEGE FUND, THE",≤100
96472420073,Moment Magazine,Moment Magazine,≤100
96159580682,Maine Democratic Party,MAINE DEMOCRATIC PARTY,≤100
1292176020793725,In God We Trust,"FINISHING STRONG MINISTRIES, INC.",≤100
219224241438635,Compassion & Choices,COMPASSION & CHOICES,≤100
788632858205691,Zero Waste Face,Zero Waste Face,≤100
141692255929599,Democratic Socialists of America,DEMOCRATIC SOCIALISTS OF AMERICA INC,≤100
101872814970906,Go Forward,Gwinnett Transit Education Forum Inc.,≤100
63683154816,The Irascible Professor,Mark Howard Shapiro,≤100
168109446538119,St. Martin's Press,Macmillan Publishing,≤100
90498769709,Edenpure,EdenPURE®,≤100
1311291038982513,2A Gear,Teecreations LLC,≤100
109730367562817,American's Club,artac.uk.com,≤100
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,≤100
127814007074,LIUNA,LIUNA,≤100
110316380149,Family Policy Alliance,Family Policy Alliance,≤100
22585467017,LATV,"LATV Networks, LLC",≤100
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",≤100
600217573480158,GOPStore.com,GOPStore.com,≤100
202774546401452,Jeanne Ives,JEANNE FOR CONGRESS,≤100
102579318191600,No Justice No Peace,NO JUSTICE NO PEACE PAC,≤100
11918108948,African Wildlife Foundation,AFRICAN WILDLIFE FOUNDATION,≤100
1945837408977507,Michael Moates,-MICHAEL STEVEN MOATES,≤100
152315634778510,UsAgainstAlzheimer’s,UsAgainstAlzheimer's,≤100
116522623534145,"Vote Safely, Vote Early",Vote Safely Vote Early,≤100
175752286306625,Lori Kilpatrick,Lori Ann Kilpatrick,≤100
1013558392124611,One Vote,One Vote Productions LLC,≤100
166495790533335,American Population Panel,CHRR,≤100
102671331487937,I Love My Freedom Store,I Love My Freedom,≤100
34233921079,National Queer Asian Pacific Islander Alliance,"NATIONAL QUEER ASIAN PACIFIC ISLANDER ALLIANCE, INC., THE",≤100
868405419972384,The Outrage,The Outrage,≤100
398560060196343,Arizona LD13 Democrats,LD13 Democrats,≤100
109200595768753,The Christian Left,The Christian Left,≤100
312049122293016,"Alissia Canady, Esq.",CANADY FOR MISSOURI,≤100
218020061613734,UBS,UBS Financial Services Inc.,≤100
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,≤100
70995214846,Business Roundtable,Business Roundtable,≤100
278355662356517,BallotReady,"BallotReady, Inc",≤100
169042736456594,All Out,All Out Action Fund.,≤100
242679302418244,Denison Forum,Denison Ministries,≤100
115947949854417,Pine Ridge Hope,Andrew Kenyon Davies,≤100
488959201218139,Planned Parenthood of the Pacific Southwest,Planned Parenthood of the Pacific Southwest,≤100
109259897568722,The Democratic Senate Action Committee,THE DEMOCRATIC SENATE ACTION COMMITTEE,≤100
394707496275,Threads 4 Thought,Threads 4 Thought,≤100
319982881752525,Kara Eastman,EASTMAN FOR CONGRESS,≤100
145380305523723,Secure America Now,Secure America Now,≤100
105698674239617,Embed News,Embed News,≤100
38091883105,Republican Party of Pennsylvania,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,≤100
1511755845736869,First15,Denison Ministries,≤100
249276273228,Phil Scott for Vermont,Phil Scott For Vermont,≤100
1920844444797122,The American Project at Pepperdine SPP,Pepperdine University,≤100
151894654697,Save Our States,Save Our States,≤100
672213539861652,John Anthony Castro,John Anthony Castro,≤100
1947525322184514,One Fair Wage,One Fair Wage,≤100
278052172260101,ZERO TO THREE,ZERO TO THREE,≤100
107665644228467,Conservative Journal Review,Conservative Journal Review LLC,≤100
667290033695387,Diamondback Legal,Gabriel Vadasz,≤100
102399064972282,Best America Joy,mabu.uk.com,≤100
306591716448427,Cindy Axne,CINDY AXNE FOR CONGRESS,≤100
107009981152528,sPower West,sPower,≤100
121626482110,Operation Smile,"OPERATION SMILE, INC.",≤100
79820371749,Ayanna Pressley,THE SQUAD VICTORY FUND,≤100
113893130439041,GenFree,Gen Free,≤100
118697061602554,Jason Brodeur,"Jason Brodeur, Republican, for State Senate",≤100
304058913005378,Senior and Disabled Concerns,Senior & Disabled Concerns,≤100
114937555342547,Seth Abramson,Macmillan Publishing,≤100
203550842430,Mike Lee,FRIENDS OF MIKE LEE INC,≤100
570331853141386,Friends of Traditional Banking,FRIENDS OF TRADITIONAL BANKING INC,≤100
104755587694351,Health Insured,"Mayo Labs, LLC",≤100
107979424401441,IllegitimateAlready,IllegitimateAlready,≤100
105835711208027,The Progressive List,THE PROGRESSIVE LIST,≤100
339381156136315,"Richard Lunt, Greenlee County Supervisor",Colleen Merrell Lunt,≤100
6766783198,John Carter,JOHN CARTER FOR CONGRESS,≤100
12784656483,Union Rescue Mission,Union Rescue Mission,≤100
1542667775987515,Universal Standard,Universal Standard Inc.,≤100
113310617054164,Trump Baseball Bats,Trump Baseball Bats,≤100
154146314774110,Chris Latvala,"Chris Latvala, Republican for Florida House, District 67",≤100
2057361451197753,Yes For Humboldt,Yes for Humboldt,≤100
123963360928,SiriusXM,SIRIUS XM RADIO INC.,≤100
109002412971401,Hivemind Project,Hivemind Market Research,≤100
177820122658949,Marlin & Saltzman,Marlin & Saltzman,≤100
2956033207756237,Nora Vargas for County Supervisor,Nora Vargas For Supervisor 2020,≤100
102864408154745,Color of Money,Real Voices Media,≤100
1393911800825140,OZY,OZY Media Inc,≤100
102527004893192,The National Standard,Howard Stephan Barbanel,≤100
192013990902459,Roy Cooper,Cooper For North Carolina,≤100
102478528086004,Reading On the Left,St. Martin's Press,≤100
254943996005,Catholic Answers,"CATHOLIC ANSWERS, INC.",≤100
101670818343460,Moms for America Action,Moms for America Action Inc.,≤100
56332452163,AMA Patients Action Network,American Medical Association,≤100
10897453188,Operation Mobilization - OM USA,"OPERATION MOBILIZATION USA, INC.",≤100
1605226979725996,State Representative Nick Duran,"Nick Duran, Democrat, for Florida House",≤100
112378316832885,Better PA,"Better Pennsylvania, Inc.",≤100
856208611420219,Christina Finello,FINELLO FOR CONGRESS,≤100
103911824657671,Health Insurance,SmartSites,≤100
159597424207730,David Perdue,PERDUE FOR SENATE,≤100
83169607171,MakeStickers,MakeStickers,≤100
102155924830414,For The People,For the People The Organization Inc.,≤100
284362934917960,Scott Wilk,Scott Wilk for Senate 2020 FPPC ID#: 1392822,≤100
110770827113104,Julie C For Better Schools Now,Julie C for Better Schools Now,≤100
194115677277113,A21,A21 with Facebook Ad Credits,≤100
346937065399354,Occupy Democrats,RO FOR CONGRESS INC,≤100
107109947803536,Analyzing America,Gregory Lawrence Burright,≤100
334748476594191,Rodney Davis,Rodney for Congress,≤100
162493793737,Rick Green,Richard Arlin Green,≤100
66638939208,"California State University, Monterey Bay","California State University, Monterey Bay",≤100
169440273093442,The Center for Election Science,The Center for Election Science,≤100
111428049989,Cal Cunningham,CAL FOR NC,≤100
7229514244,Drug Policy Alliance,DRUG POLICY ALLIANCE,≤100
101176014673943,Michelle for Kansas,MICHELLE FOR KANSAS,≤100
174046949421616,Phenomenal Woman Action Campaign,Phenomenal Woman Action Campaign,≤100
550881648294523,350 Action,350.org Action Fund,≤100
219117489034716,Art for AZ,Art for AZ,≤100
104247264551301,Defend Jerusalem,Defend Jerusalem,≤100
103163458207589,Our Patriot Shop,The GOP Shop,≤100
1632568446971453,Boredwalk,Boredwalk,≤100
100119981671668,Blue Senate,BLUE SENATE PAC,≤100
28144169620,Alliance for Aging Research,Alliance for Aging Research,≤100
312657362217994,Women's Heart Alliance,Women's Heart Alliance,≤100
1438722236161076,County of Los Angeles,County of Los Angeles,≤100
214002058736436,Unite America,UNITE AMERICA,≤100
166738743732702,All Above All Action,All Above All Action Fund,≤100
106657774077733,Alan Roy for State Senate,Committee to Elect Leonard Alan Roy,≤100
207752549279845,Refugee Council USA,"CHURCH WORLD SERVICE, INC.",≤100
487571108071357,North Carolina Coalition for Fiscal Health,North Carolina Coalition for Fiscal Health,≤100
810122486032496,Jackie Gordon,JACKIE GORDON FOR CONGRESS,≤100
17801244148,Jill Schupp,SCHUPP FOR CONGRESS,≤100
8936818385,Accuracy in Media,"ACCURACY IN MEDIA, INC",≤100
711909245654048,National Police Support Fund,National Police Support Fund,≤100
103376804451432,Trending Politics,Making Web LLC,≤100
646594582623475,Republican Nations,wowengraving,≤100
101136147910784,Represent Justice,Represent Justice,≤100
341240953385902,Force Of Nature Meats,Force of Nature,≤100
113644103666790,America First,TruthLion,≤100
183675225003458,Fight Colorectal Cancer,Fight Colorectal Cancer,≤100
167780916692186,Gilbert Town Hall,"Gilbert, Arizona",≤100
614134231980299,Veterans Empowered To Protect African Wildlife,VETPAW INC,≤100
340645001925,San Diego County Democratic Party,SAN DIEGO COUNTY DEMOCRATIC PARTY (FED. ACCT.),≤100
317667194946264,Ro Khanna,RO FOR CONGRESS INC,≤100
543066585882629,Libertarian Country,Libertarian Country,≤100
333118276726555,"City of San Luis, Arizona","City of San Luis, Arizona",≤100
613472332368376,The Cicero Institute,The Cicero Institute,≤100
177178482413088,Jacqui Irwin,Jacqui Irwin for Assembly 2020 (FPPC ID# 1414701),≤100
102578544934675,The Moving Mirror,The Moving Mirror,≤100
137051766452,Purusha People Clothing,Purusha People,≤100
391422167581914,Citizens for Cherry Creek Schools,Citizens for Cherry Creek Schools,≤100
112600915451330,No Labels,No Labels,≤100
111684366906963,Siah Correa Hemphill for Senate,Siah Correa Hemphill for Senate,≤100
1733918116873254,BackWoods Mafia,Backwoods Mafia,≤100
105455840860559,EagleRealm LLC,Eagle Realm,≤100
100123544800892,Disme Coin Company,Byron Michael Laughlin,≤100
2133130356918764,Common Justice,COMMON JUSTICE INC,≤100
419237048158257,Susan Collins,COLLINS FOR SENATOR,≤100
71383025128,PARIS - Guerrilla Funk Recordings,"Guerrilla Funk Recordings and Filmworks, LLC",≤100
296207827414521,NRCC IE,NRCC,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
101286555029358,Maya for Mayor,MAYA FOR MAYOR INC,≤100
1701899883357807,Seed Your Future,Seed Your Future,≤100
184731548554164,PL+US,Plus Fund: Paid Leave for the United States,≤100
551158678560402,Epimonia,Epimonia LLC,≤100
552783291782810,United For Health Care 2020,1199 Service Employees Int’l Union Federal Political Action Fund. Not authorized by any candidate or candidate’s committee.,≤100
108177097694437,Arizona Conservatives For Julie Gunnigle,Arizona Conservatives for Julie Gunnigle,≤100
21090771700,Gun Owners of America,Gun Owners of America,≤100
116751466838341,Grow Our Party Inc,Grow Our Party Inc,≤100
112552187080266,Protecting Every Future,American Council of Life Insurers,≤100
243947752771440,TJ Cox for Congress,TJ COX FOR CONGRESS,≤100
1747132688647028,Democratic Association of Secretaries of State,Democratic Association of Secretaries of State,≤100
114008535880,Foundation for Individual Rights in Education,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
2467206156637366,Dr. Woody Myers,Myers For Governor,≤100
100778331787787,Rev Transcripts,Rev,≤100
90705538313,Sheet Metal Air Rail and Transportation Workers,SMART,≤100
109742407314234,Restoration Action,Restoration Action,≤100
611971715493366,Arizona Education News,Heidi None Otero,≤100
228309107229653,Miami-Dade Democrats,Miami-Dade County Democratic Executive Committee,≤100
234565267058051,Anthony Brindisi For Congress,BRINDISI FOR CONGRESS,≤100
100398878407933,Won't He Do It,Real Voices Media,≤100
79820371749,Ayanna Pressley,THE COMMITTEE TO ELECT AYANNA PRESSLEY,≤100
114953746614319,Citizen Congress,"Citizen Congress, LLC",≤100
583902005059479,"GTI Ministries, Biblical Worldview Resources",GTI Ministries,≤100
103497601021254,John Emmons,FRIENDS OF JOHN EMMONS,≤100
473927336125675,Kreative Living,Kreative Living,≤100
18079407397,CPAC 2020,Conservative Political Action Conference,≤100
290548664672,First Liberty,First Liberty Institute,≤100
1312902825543317,American Nightmare Film,Jesus Nebot,≤100
107113371061537,Blacktivists,Real Voices Media,≤100
91346559231,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,≤100
107051394474522,A Penny Production,Jane Ellison Bondurant,≤100
243399129090445,Christina Hale,HOOSIERS FOR HALE,≤100
2123425971065747,Sora Schools,Sora Schools,≤100
103851564652,Waterkeeper Alliance,WATERKEEPER ALLIANCE INC,≤100
1965338130412445,Celadon Books,Celadon Books / Macmillan Publishers,≤100
472938276849222,Heroes For Healthcare,"Center for Popular Democracy, INC.",≤100
106323360959211,Patriots Republic,PATRIOTS REPUBLIC,≤100
1099779163410386,John Barrasso,Friends of John Barrasso,≤100
2049170775107862,Resistance By Design,Resistance By Design,≤100
218115858930211,Donna Shalala for Congress,Donna Shalala for Congress,≤100
689547608156721,The Burial Solution,Courtney Rae Cattran,≤100
109698737529541,WomanKindness,WomanKindness,≤100
2406972266252679,BloombergLaw,"BUREAU OF NATIONAL AFFAIRS, INC., THE",≤100
26689153393,Muslim Public Affairs Council - MPAC,MUSLIM PUBLIC AFFAIRS COUNCIL,≤100
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100
114415333641979,Iman-Utopia Layjou Bah,BAH FOR CONGRESS,≤100
370383059790472,Girl Tribe Co.,Girl Tribe,≤100
308353252483,Kristi Noem,Kristi for Governor,≤100
100523018383357,National Federation of Christian Businesses - NFCB,National Federation of Christian Businesses Inc,≤100
108241101002834,Schul For Arizona,Zachary Michael Schul,≤100
522923054735947,Troy Balderson for Congress,BALDERSON FOR CONGRESS,≤100
160749093954292,Becker Friedman Institute for Economics,Becker Friedman Institute for Economics at the University of Chicago,≤100
162840553814388,Malarkey Roofing Products,Malarkey Roofing Products,≤100
153309775026,SnapStream,SnapStream Media,≤100
73970658023,International Rescue Committee,International Rescue Committee,≤100
111499100431,National Association for Gun Rights,NATIONAL ASSOCIATION FOR GUN RIGHTS INC,≤100
137459917707,The Brookings Institution,The Brookings Institution,≤100
89757739264,Farm Credit,Farm Credit Council,≤100
103798138092116,All In For South Carolina,DEMOCRATIC PARTY OF SOUTH CAROLINA,≤100
193568774210,Montana Republican Legislative Campaign Committee,Montana Republican Legislative Campaign Committee,≤100
233089576710536,Adviser Investments,Adviser Investments,≤100
181385265351965,Mosaic Magazine,Mosaic,≤100
100123544800892,Disme Coin Company,Disme Coin Company,≤100
248922701788783,Re-Elect Congressman Henry Cuellar,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,≤100
208275479244142,Delaware State Housing Authority (DSHA),Delaware State Housing Authority,≤100
135002490472474,Conor Lamb,CONOR LAMB FOR CONGRESS,≤100
391872261636792,2020unity,"ForFact LLC, DBA 2020unity",≤100
211049239087028,Association of Young Americans,Benjamin J Brown,≤100
118740541528713,Wayne Goodwin,The Goodwin Committee,≤100
186805048171120,U.S. & Texas LawShield,Texas LawShield,≤100
114326070111998,Retain Judge Rhonda Forsberg for Family Court Dept. G,Committee to Retain Judge Rhonda Forsberg,≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
1234251319933440,Exclusive Apparel,The Dude's Threads,≤100
362989027095387,"LD9 Democrats Pima County, Arizona",LD9 Democrats,≤100
124185411247046,Friends of Huachuca City,James Ray Goad,≤100
104618567915577,Yes on L - Oceanside,"Yes on L - Oceansiders for Jobs, Health, and Safety, a coalition of Farmers, Firefighters, Business Leaders & Affordable Housing Advocates, sponsored by The NRF Project Owner",≤100
682990071843813,Civil Squared,Center for the Study of Liberty,≤100
335372906543111,Lee Constantine For Seminole County Commission,Lee Constantine Campaign for Seminole County Commission,≤100
154860200019,Immigrants Rising,Immigrants Rising,≤100
418665522042140,Patrice for Supervisor,Patrice for Supervisor,≤100
618311008259071,The Open Mind,Open Mind Legacy Project,≤100
657708380952174,Voices of the Civil Rights Movement,Comcast,≤100
468906559794011,LaunchGood,LaunchGood Inc.,≤100
1634651343331439,Project Wren,Landon Brand,≤100
19474609238,Mercatus Center at George Mason University,Mercatus Center at George Mason University,≤100
314121315788033,Stand with Parkland,Stand With Parkland,≤100
346937065399354,Occupy Democrats,Omar Rivero,≤100
129561776901,Muslim Legal Fund of America,"MUSLIM LEGAL FUND OF AMERICA, INC.",≤100
251543395018602,Democrats of the Red Rocks,The Democrats of the Red Rocks,≤100
520589958011829,United Medicare Advisors,Spring Insurance Solutions,≤100
106207067819071,Divine Nine,Real Voices Media,≤100
215281808519580,Random House,Penguin Random House LLC,≤100
1438882392887793,ADF Church Alliance,Alliance Defending Freedom,≤100
322778165249416,Protect Colorado's Vote,Protect Colorado's Vote,≤100
410658078995179,Boston Scientific,Boston Scientific Corporation,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
1742762569347827,Wisconsin Working Families Party,Wisconsin Working Families Party Independent Expenditure Committee,≤100
109914474151573,COMMUNITYx App,Chloe Cheyenne Rogers,≤100
586751814690068,Joni Ernst,Joni's Roast and Ride,≤100
101485404914361,Bad News Wares,Bad News Wares,≤100
112735922758892,Charlie Kirk,Turning Point Action,≤100
754286484682931,Douglas County Commissioner Lora Thomas,Committee to Elect Lora Thomas,≤100
145640782770861,Vote Lauren Lareau,Friends of Lauren Lareau,≤100
2346217618936823,Kendra Horn for Congress,KENDRA HORN FOR CONGRESS,≤100
327202261326682,Stephanie Bice,Bice for Congress,≤100
502273079960942,SVO PAC,The Silicon Valley Organization PAC,≤100
216311481960,Bill Gates,Bill Gates,≤100
101069735058961,Vote Yes for Rio Verde,Vote Yes for Rio Verde. Not Authorized by Candidate or Candidate’s Committee.,≤100
115543536916276,Yes on Prop 18,Yes on 18 - Vote for Our Future,≤100
110877643641159,Manga Anantatmula,MANGA FOR CONGRESS,≤100
248262725706461,Power The Future,Power The Future Inc,≤100
2040270322863853,Tina Smith,TINA SMITH FOR MINNESOTA,≤100
10234472029,Council on Foreign Relations,Council on Foreign Relations,≤100
226595170793964,Tucson Parks and Recreation,City of Tucson,≤100
105287044367027,ObsessedwithTrump,Donald Lee Rowan,≤100
102180301437619,2020 American Defense Fund,C3 PAC,≤100
96491683438,"The Friends of Israel Gospel Ministry, Inc.","FRIENDS OF ISRAEL GOSPEL MINISTRY, INC, THE",≤100
2019228981443626,She the People,She The People,≤100
278270926297798,Select Justice,"Select Justice, LLC",≤100
105882964535390,Cats Against Trump,Cats Against Trump,≤100
161107820658032,La Red Hispana,"HISPANIC COMMUNICATIONS NETWORK, LLC",≤100
530113013791520,American Kratom Association,American Kratom Association,≤100
110035803933338,Paul Piotrowski for State Senate,Piotrowski for State Senate,≤100
140438538925,Penguin Press,Penguin Random House LLC,≤100
102477111567586,Democratic Voter Project,Democratic Voter Project,≤100
175886458122,People's Action,People's Action,≤100
179513292162226,American History TV,C-SPAN,≤100
5633824547,FreedomWorks,"FREEDOMWORKS, INC.",≤100
115537125141500,The Boeing Company,The Boeing Company,≤100
46196975437,Children's Rights,Children's Rights,≤100
280752368474,HRdirect,HRdirect,≤100
108932104229697,Ride the Red Wave,Vina American LLC,≤100
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,≤100
119211622812975,"Advance Georgia, Inc","Advance Georgia, Inc.",≤100
101457848380595,Vote 4 Denver Kids,Denver Commits to Kids,≤100
112473780428837,Chasten Buttigieg,Kenneth James Gillett,≤100
129789640378462,UDW Home Care Providers Union,United Domestic Workers of America,≤100
656263988182462,Bill Hagerty,TEAM HAGERTY,≤100
69875479869,Upwardly Global,UPWARDLY GLOBAL,≤100
107527454263113,Donald Trunk,Melissa Katherine Acton,≤100
456262374764387,Voters Not Politicians,Voters Not Politicians,≤100
1208669005920585,159 Georgia Together,159 Georgia Together,≤100
332004674029325,Secure America First,Secure America First,≤100
100506848295759,Made to Fail,Made To Fail,≤100
105571867715027,Bryan ISD Bond Backers,Bryan ISD Bond Backers,≤100
1821077931512145,Open Oceans Marketing,Open Oceans Consulting LLC,≤100
100697751658498,Stronger.org,The Public Good Projects,≤100
6274109770,Rosa DeLauro,FRIENDS OF ROSA DELAURO,≤100
115371786988328,CCAMC NO on measures SB CO SC AE RD RS,Commerce Citizens against Marijuana Corruption,≤100
717417908274761,Lady Freethinker,Lady Freethinker,≤100
541807025833154,Malala Fund,Malala Fund,≤100
497348647140658,Point Source Youth,Point Source Youth,≤100
106372766264,NYS Democratic Senate Campaign Committee (DSCC),NYS Democratic Senate Campaign Committee,≤100
292520371018,Justice Tracy Elizabeth Christopher,Justice Tracy Elizabeth Christopher Campaign,≤100
113042546706999,Wendell Champion,CHAMPION FOR CONGRESS,≤100
2176472882580975,Crusader Outlet,Crusader Marketing,≤100
121122088571207,The Pledge of Allegiance,9 SUMMER STREET CORPORATION,≤100
23906288031,NORML,NATIONAL ORGANIZATION FOR REFORM OF MARIJUANA LAWS,≤100
360434647914542,Andrea Cardenas for Chula Vista City Council,Andrea Cardenas for City Council District 4 2020,≤100
105872574403318,Project TAMMI,a research grant at The National Center on Addiction and Substance Abuse (CASA),≤100
97466887664,Innocence Project,"INNOCENCE PROJECT, INC., THE",≤100
42259314582,Casa de Esperanza,Casa de Esperanza,≤100
657343731290262,American Freedom Fighter,American Freedom Fighter,≤100
111438187376867,Gardening Show - Coretta Scott King,Joshua Gallant Stern,≤100
257084341125701,Crowdpac,Crowdpac LLC,≤100
237224053850789,Mobile Workers Alliance,"Service Employees International Union Local 721 CTW, CLC Issues & Initiatives. Committee major funding from Service Employees International Union Local 721.",≤100
103218576421422,GirlTrek: Healthy Black Women and Girls,GirlTrek,≤100
205164243980,Vermont Law School,Vermont Law School,≤100
664770743730817,Dan Feehan for Congress,FRIENDS OF DAN FEEHAN,≤100
106187594572737,Save the Vote,End Citizens United Non-federal,≤100
73322654866,ENjEN DESIGN,ENjEN DESIGN LLC,≤100
1925751504337881,MJ Hegar,MJ FOR TEXAS,≤100
1453339054911514,Latino Community Fund -LCF Georgia,Latino Community Fund Georgia,≤100
1084856268238034,Trump Talking,Our Friendly Forest,≤100
15041226930,Oxfam,"OXFAM AMERICA, INC.",≤100
200224630053159,Ben McAdams,FRIENDS OF BEN MCADAMS,≤100
113351505349955,The Christian Broadcasting Network,The Christian Broadcasting Network Inc,≤100
235667486509987,U.S. Vote Foundation,U.S. VOTE FOUNDATION,≤100
148945835171697,"Immigration Law Offices of Hadley Bajramovic, PC",Immigration Law Offices of Hadley Bajramovic,≤100
109351907540528,Customize Your Vote,Customize Your Vote,≤100
391181981303164,Jewish Community Relations Council of Greater Phoenix,JEWISH COMMUNITY RELATIONS COUNCIL,≤100
1534290989956166,The Philanthropy Roundtable,"PHILANTHROPY ROUNDTABLE, THE",≤100
1299326366748402,Hippy Feet,Hippy Feet GBC,≤100
111945553601129,Trump2020 Coffee,Trump2020 Coffee,≤100
175403889150682,FindLaw.com,FindLaw Consumer,≤100
187975486067,Ted Deutch,TED DEUTCH FOR CONGRESS COMMITTEE,≤100
295533050495998,Abogado de Inmigracion Jorge Rivera - Immigration Group LLC,IMMIGRATION GROUP LLC 2,≤100
1682876188698809,United for Respect,WFP IE COMMITTEE,≤100
358472004932410,Luckbox Magazine,luckbox Magazine,≤100
101528707988813,"Retain Judge Bonnie Bulla, Nevada Court of Appeals",Committee to Retain Judge Bonnie Bulla,≤100
19036504767,Center for Victims of Torture,"CENTER FOR VICTIMS OF TORTURE, THE",≤100
9157920604,Ken Calvert,KEN CALVERT FOR CONGRESS COMMITTEE,≤100
16534314739,Facing History and Ourselves,"FACING HISTORY AND OURSELVES NATIONAL FOUNDATION, INC.",≤100
148205145252473,Backcountry Hunters & Anglers,Backcountry Hunters & Anglers,≤100
100837844754859,Working Families for Holly Mitchell,Working Families For Holly Mitchell,≤100
9394693002,Bloomberg LP,Bloomberg LP,≤100
42597808880,Ami Horowitz,Ami Horowitz,≤100
59543893235,National Constitution Center,National Constitution Center,≤100
100907271479720,Roger Jacks for School Board,Roger Larry Jacks,≤100
9169028036,New York State Democratic Party,New York State Democratic Committee,≤100
1505244559517282,Colin Allred,COLIN ALLRED FOR CONGRESS,≤100
84206511914,MN AFL-CIO,Minnesota AFL-CIO Politcal Fund,≤100
481528908623218,Vincent Manfredi - Maricopa,Vincent Edward Manfredi,≤100
51405613519,Focus on the Family,Focus on the Family,≤100
248306181862385,Live Lokai,LOKAI HOLDINGS LLC,≤100
120085718005638,American Prairie Reserve,American Prairie Reserve,≤100
7642602143,Mother Jones,FOUNDATION FOR NATIONAL PROGRESS,≤100
1486604288305133,Happy Earth Apparel,Happy Earth LLC,≤100
113154667054244,Tracie Armstead-Payton for Maricopa Unified School District,TRACIE ARMSTEAD-PAYTON,≤100
111151490241542,Pollemix,Pollemix,≤100
110836360426744,This Day In History with Dale Robbins,Dale S Robbins,≤100
1830908377227716,Jane Bland,Justice Jane Bland Campaign,≤100
28483858161,Texas Scorecard,ScorecardMedia,≤100
227764782729,AMERICAN - STRONG!,American Strong LLC,≤100
631703833694795,Phoenix Democratic Socialists of America,Phoenix DSA,≤100
103983379801,Texas Democratic Party,Texas Democratic Party,≤100
105368190818267,Corky Messner for Senate,MESSNER FOR SENATE,≤100
72565633140,Soles4Souls,"SOLES4SOULS, INC.",≤100
116724816782696,Founders Right,Modern Millennial LLC,≤100
1384649428416342,Workers Center for Racial Justice,Workers Center for Racial Justice,≤100
2295062210811244,Coalition for American Veterans,COALITION FOR AMERICAN VETERANS POLITICAL ACTION COMMITTEE,≤100
209046616332309,Xochitl for Congress,Xochitl for New Mexico,≤100
34521916336,Brent Bozell,MEDIA RESEARCH CENTER,≤100
485980975070908,Abigail Spanberger,SPANBERGER FOR CONGRESS,≤100
1024984580892392,Josh Gottheimer for Congress,JOSH GOTTHEIMER FOR CONGRESS,≤100
403716816314673,Lee Saunders,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
2705070082842335,Spirits United,Distilled Spirits Council of the United States,≤100
1082331255136924,Dr. Tre Pennie,Tre Pennie for Congress,≤100
1799282383731277,TwoSeventy,Political Games Inc.,≤100
108430860703956,Fascinating Cards,"Fascinating Cards, LLC",≤100
180758362733148,Tomorrow We Vote,TOMORROW WE VOTE,≤100
111140093672868,Josh Eisen for Congress,"EISEN FOR CONGRESS, INC.",≤100
10766454479,Republican Party of Florida,REPUBLICAN PARTY OF FLORIDA,≤100
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",≤100
101665134815641,"Adam L. Fleming Law, PC","Adam L. Fleming Law, PC",≤100
172350046891,Dr. Dons Buttons,"RATLIFF ENTERPRISES, INC.",≤100
153558478083774,Walkasins,These ads ran without a disclaimer,≤100
1681120172099567,Libertarian Candidates,Ryan Allen Raymond,≤100
103571278142168,Joni Ernst Isn’t On Our Side,DSCC,≤100
413004792116827,Lucky Shot,Lucky Shot USA,≤100
105380351292143,Team Kawa,Abraham None Kawa,≤100
834348436641805,Haidar Awad,Haidar Awad Hawthorne Mayor 2020  #1426103,≤100
