Page ID,Page Name,Disclaimer,Amount Spent (USD)
2028661034047801,Kim Bost for NC,Kim Bost for NC House,≤100
710897012254171,Maria Bartiromo,Maria Bartiromo,≤100
214002058736436,Unite America,UNITE AMERICA,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,≤100
69875479869,Upwardly Global,UPWARDLY GLOBAL,≤100
96472420073,Moment Magazine,Moment Magazine,≤100
103911824657671,Health Insurance,Michael Melen,≤100
140438538925,Penguin Press,Penguin Random House LLC,≤100
105698674239617,Embed News,Embed News,≤100
118697061602554,Jason Brodeur,"Jason Brodeur, Republican, for State Senate",≤100
346814612024906,BoyerAZ,Boyer for Senate,≤100
36634376117,HarperKids Books,HARPERCOLLINS PUBLISHERS LLC,≤100
121356244618453,HMC Partners,Erika Rains Deblasi,≤100
77273593330,Hillel International,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,≤100
2133130356918764,Common Justice,COMMON JUSTICE INC,≤100
485980975070908,Abigail Spanberger,SPANBERGER FOR CONGRESS,≤100
157652584384932,David Schweikert,FRIENDS OF DAVID SCHWEIKERT,≤100
141692255929599,Democratic Socialists of America,DEMOCRATIC SOCIALISTS OF AMERICA INC,≤100
138644937392,SEIU California,SEIU California,≤100
205764566641242,Come & Take It,"Safety Orange, LLC",≤100
109730367562817,American's Club,artac.uk.com,≤100
519590768083165,Abby Finkenauer for Congress,FINKENAUER FOR CONGRESS,≤100
234621494446654,We Can’t Trust Nancy Mace,DCCC,≤100
172782570044621,Jeff Scott for NC,Jeffery Scott,≤100
385628488916063,Creative Collective for Issue Advocacy,Daniel Milo Giat,≤100
1742762569347827,Wisconsin Working Families Party,Wisconsin Working Families Party Independent Expenditure Committee,≤100
34233921079,National Queer Asian Pacific Islander Alliance,"NATIONAL QUEER ASIAN PACIFIC ISLANDER ALLIANCE, INC., THE",≤100
106042020800582,Denton Lee for NC House,Denton Lee for NC House,≤100
105083867946345,Doug Hay for Black Mountain Alderman,Doug Hay for Black Mountain,≤100
104702317905437,Tammy Vasquez for Pinellas County Commissioner,Tammy Vasquez for Pinellas County Commissioner,≤100
100865551409099,Mary Beth Murphy for Guilford County Commissioner District 4,Mary Beth Murphy Committee to Elect,≤100
112878376837232,County Commissioner John Rebholz,John Charles Rebholz,≤100
196812010447667,Ven Faulk For Board Of Education - At Large Seat,Ven Faulk for School Board Committee,≤100
130268756992804,Yale Climate Connections,Yale Climate Connections,≤100
101138408408977,NC Moms Supporting Moms,Real Voices Media,≤100
173527186326725,WellNet,WellNet Healthcare,≤100
1192579580831773,Supermajority News,Supermajority,≤100
137204467768383,Rama Trauma Trump,Mark Laxer,≤100
514167322309353,Dan Crenshaw,Dan Crenshaw for Congress,≤100
1000253160054572,Cori Bush,CORI BUSH FOR CONGRESS,≤100
102155924830414,For The People,For the People The Organization Inc.,≤100
102579318191600,No Justice No Peace,NO JUSTICE NO PEACE PAC,≤100
7357041101,Tammy Baldwin,TAMMY BALDWIN FOR SENATE,≤100
110316380149,Family Policy Alliance,Family Policy Alliance,≤100
71383025128,PARIS - Guerrilla Funk Recordings,"Guerrilla Funk Recordings and Filmworks, LLC",≤100
21090771700,Gun Owners of America,Gun Owners of America,≤100
38234604057,PEN America,PEN America with Facebook ad credits,≤100
113553048669158,Rick Scott,TEAM RICK SCOTT,≤100
231272318326859,NC Home+Garden,Real Voices Media,≤100
631101337512560,Elect Alecia Roberts for Gaston County Board of Education,Alecia Alexander Roberts,≤100
245284549333866,ASMDSS,ASMDSS,≤100
160191644025128,Walton Family Foundation,WALTON FAMILY FOUNDATION INC,≤100
1316372698453411,Alexandria Ocasio-Cortez,THE SQUAD VICTORY FUND,≤100
24834672986,Hip Hop Caucus,HIP HOP CAUCUS EDUCATION FUND,≤100
106524727819174,True Patriot Supply Co.,True Patriot Supply Co,≤100
209379712992137,David Sink For NC Senate 8,David Sink for NC State Senate,≤100
579780035389938,Good Jobs Nation,Change to Win,≤100
419237048158257,Susan Collins,COLLINS FOR SENATOR,≤100
128716440866482,Adam Milstein,Adam Milstein,≤100
174046949421616,Phenomenal Woman Action Campaign,Phenomenal Woman Action Campaign,≤100
6274109770,Rosa DeLauro,FRIENDS OF ROSA DELAURO,≤100
10522915788,Guayakí Yerba Mate,"GUAYAKI SUSTAINABLE RAINFOREST PRODUCTS, INC.",≤100
115497288466814,Home Builders Association of Central Arizona,Home Builders Association of Central Arizona,≤100
255486647814076,Penguin Kids,Penguin Random House,≤100
680894095682539,Cowboy Life,"Nine Ranch Enterprises, LLC",≤100
97466887664,Innocence Project,"INNOCENCE PROJECT, INC., THE",≤100
203330919857759,All On The Line,National Redistricting Action Fund,≤100
107665644228467,Conservative Journal Review,Conservative Journal Review LLC,≤100
113110137118723,Collectible Currency,Proud Patriots,≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
142836829093760,The American Constitutional Rights Union,Jorge Ernesto Amselle,≤100
296295018082,AARP en Español,AARP,≤100
108777231824,Manhattan Institute for Policy Research,MANHATTAN INSTITUTE FOR POLICY RESEARCH INC,≤100
113042546706999,Wendell Champion,CHAMPION FOR CONGRESS,≤100
102288851622764,Café Mundo,Real Voices Media,≤100
1255514891283096,RGA Right Direction PAC,RGA RIGHT DIRECTION PAC,≤100
100137754724934,Trump 2020 Supporters,Proud Right Winger,≤100
101303668050419,Kevin G. Vinson for Cabarrus County Commissioner,Kevin Vinson for County Commissioner,≤100
104854321023222,Sage Turner for Asheville,Committee to Elect Sage Turner,≤100
105872574403318,Project TAMMI,a research grant at The National Center on Addiction and Substance Abuse (CASA),≤100
115752725178943,Councilman George McClellan,George Mcclellan,≤100
113893130439041,GenFree,Gen Free,≤100
86937680702,Norton,NortonLifeLock Inc.,≤100
1701899883357807,Seed Your Future,Seed Your Future,≤100
208275479244142,Delaware State Housing Authority (DSHA),Delaware State Housing Authority,≤100
334748476594191,Rodney Davis,Rodney for Congress,≤100
39958599070,Prevent Child Abuse North Carolina,Prevent Child Abuse North Carolina,≤100
814260155318929,The Fairness Project,The Fairness Project,≤100
105012034240541,2 Fab Tees,2 FAB Tees,≤100
102578544934675,The Moving Mirror,The Moving Mirror,≤100
105620414308157,Elect Tommy Sanders - Wayne County Board of Education At Large,James Thomas Thomas Sanders Iii,≤100
1131283233717873,Patriots For Trump,Jordan Ray Riddle,≤100
102959799834968,Diane Mitsch Bush for Colorado,DIANE FOR COLORADO CD3,≤100
101670818343460,Moms for America Action,Moms for America Action Inc.,≤100
247989131918,Earth Alerts,Earth Alerts News,≤100
109914474151573,COMMUNITYx App,Chloe Cheyenne Rogers,≤100
130848666099,Business Forward,Business Forward Inc.,≤100
19420215926,CNSNews.com,MEDIA RESEARCH CENTER,≤100
175403889150682,FindLaw.com,FindLaw Consumer,≤100
100523018383357,National Federation of Christian Businesses - NFCB,National Federation of Christian Businesses Inc,≤100
24470472733,The Trevor Project,The Trevor Project,≤100
296914550322200,Jose Javier Rodriguez,Florida Democratic Legislative Campaign Committee,≤100
362470234180332,Cindy for WV,CLB 4 WV Committee,≤100
243399129090445,Christina Hale,HOOSIERS FOR HALE,≤100
1679521432262834,Physicians Grassroots Network,American Medical Association,≤100
296207827414521,NRCC IE,NRCC,≤100
103148698147807,Committee to elect Everett Pittillo,Committee to Elect Everett D. Pittillo,≤100
34521916336,Brent Bozell,MEDIA RESEARCH CENTER,≤100
192015461630968,Supporting Our Brave Veterans,James Brian Plouf,≤100
100123544800892,Disme Coin Company,Byron Michael Laughlin,≤100
568257590245036,Blacks Against BDS,Blacks Against BDS,≤100
10234472029,Council on Foreign Relations,Council on Foreign Relations,≤100
160749093954292,Becker Friedman Institute for Economics,Becker Friedman Institute for Economics at the University of Chicago,≤100
110821430407135,Amber Riddle for State Senate,"The campaign to elect AMBER RIDDLE FOR STATE SENATE, Treasurer: Amber Riddle",≤100
177468535761851,Cruelty Free International - United States,Cruelty Free International - United States,≤100
2049170775107862,Resistance By Design,Resistance By Design,≤100
102389457864860,Treehuggers Bracelets,ECOMX LLC,≤100
294021837428958,Free the Pill,IBIS REPRODUCTIVE HEALTH,≤100
250937275581234,Problk Health,Problk Health LLC,≤100
130945114804,World Jewish Congress,WORLD JEWISH CONGRESS AMERICAN SECTION INC,≤100
698400060189827,Dan Sullivan,Alaskans for Sullivan,≤100
153558478083774,Walkasins,These ads ran without a disclaimer,≤100
315151565831,Ascension,Ascension Press,≤100
304058913005378,Senior and Disabled Concerns,Senior & Disabled Concerns,≤100
219224241438635,Compassion & Choices,COMPASSION & CHOICES,≤100
153309775026,SnapStream,SnapStream Media,≤100
788632858205691,Zero Waste Face,Zero Waste Face,≤100
522923054735947,Troy Balderson for Congress,BALDERSON FOR CONGRESS,≤100
109259897568722,The Democratic Senate Action Committee,THE DEMOCRATIC SENATE ACTION COMMITTEE,≤100
100686108109966,Elect Chris Holland,Christopher Wayne Holland,≤100
213289449057297,THE HILLS BOYS,Oscar Hills,≤100
306591716448427,Cindy Axne,CINDY AXNE FOR CONGRESS,≤100
102406998270920,Count Every Hero,RepresentUs,≤100
2705070082842335,Spirits United,Distilled Spirits Council of the United States,≤100
100119981671668,Blue Senate,BLUE SENATE PAC,≤100
101724361319410,Ronny Jackson for U.S. Congress TX-13,Texans for Ronny Jackson,≤100
172350046891,Dr. Dons Buttons,Dr. Don's Buttons,≤100
111945553601129,Trump2020 Coffee,Trump2020 Coffee,≤100
107459877731361,Kimya Holmes for Judge,COMMITTEE TO ELECT KIMYA HOLMES,≤100
389848267881528,R.J. Larizza for State Attorney,R.J. Larizza Campaign for State Attorney Circuit 7,≤100
105368190818267,Corky Messner for Senate,MESSNER FOR SENATE,≤100
112600915451330,No Labels,No Labels,≤100
28446275521,Military Officers Association of America (MOAA),Military Officers Association of America,≤100
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,≤100
711909245654048,National Police Support Fund,National Police Support Fund,≤100
1082522201878539,Gina Ortiz Jones for Congress,GINA ORTIZ JONES FOR CONGRESS,≤100
929702553902680,Carolyn Thompson for Judge 2020,Committee to Elect Carolyn Thompson,≤100
102477111567586,Democratic Voter Project,Democratic Voter Project,≤100
2024724794495270,Engage OC,Engage OC. Not authorized by a candidate or a committee controlled by a candidate. FPPC# 1415819,≤100
290851614930809,Combat AntiSemitism,Combat Anti-Semitism,≤100
126053105675,Save the Redwoods League,Save The Redwoods League,≤100
182708684718,Sounds True,SOUNDS TRUE INC.,≤100
7219151423,The Fund for American Studies (TFAS),The Fund for American Studies,≤100
115187843459037,Russ May for Granville County Commissioner District 5,Russell Eugene May,≤100
19036504767,Center for Victims of Torture,"CENTER FOR VICTIMS OF TORTURE, THE",≤100
100223034826871,Kathy McCullough-Testa for Dare County Commissioner,KATHY MARIA MCCULLOUGH-TESTA,≤100
169440273093442,The Center for Election Science,The Center for Election Science,≤100
170918006892,G.I. Jobs,Victory Media DBA GI Jobs,≤100
657708380952174,Voices of the Civil Rights Movement,Comcast,≤100
1947525322184514,One Fair Wage,One Fair Wage,≤100
104112564741005,Artists In Presidents,Artists In Presidents,≤100
15041226930,Oxfam,"OXFAM AMERICA, INC.",≤100
150681061641282,Tri-State G&T,Tri-State Generation Transmission Association Inc,≤100
5887538795,Education Week,Education Week,≤100
34701792581,EWTN,Eternal Word Television Network,≤100
39432041915,Capital Research Center,CAPITAL RESEARCH CENTER INC,≤100
661744180680367,National Police Association,"NATIONAL POLICE ASSOCIATION, INC.",≤100
747783932079184,Jared Golden for Congress,COMMITTEE TO ELECT JARED GOLDEN,≤100
151757038879920,Alyse Galvin for Congress 2020,ALYSE FOR ALASKA,≤100
102478528086004,Reading On the Left,St. Martin's Press,≤100
1447994318779650,AirMedCare Network,AIrMedCare Network,≤100
501268180023938,Ann Ravel for CA State Senate,Ann Ravel for Senate 2020,≤100
112240055599,Guilford County Government,Guilford County Government,≤100
583902005059479,"GTI Ministries, Biblical Worldview Resources",GTI Ministries,≤100
156919911022572,Steven Horsford,NEVADANS FOR STEVEN HORSFORD,≤100
618311008259071,The Open Mind,Open Mind Legacy Project,≤100
100249711523767,Elect Glenn Fink,Glenn Fink for School Board,≤100
241994476248897,Wild Minimalist,Wild Minimalist,≤100
669965859771065,"Dummit Fradin, Attorneys at Law - HP","Dummit Fradin, Attorneys at Law",≤100
303957963104408,March on Washington Film Festival,March On Washington Film Festival,≤100
2071229469789306,Katica Roy,"Pipeline Equity, Inc.",≤100
698865983845402,Show Up To Vote,"PACRONYM, PACRONYM.org. Not authorized by any candidate or candidate’s committee.",≤100
145640782770861,Vote Lauren Lareau,Friends of Lauren Lareau,≤100
312657362217994,Women's Heart Alliance,Women's Heart Alliance,≤100
105380351292143,Team Kawa,Abraham None Kawa,≤100
1452551204988299,GoReact,Speakworks Inc,≤100
254943996005,Catholic Answers,"CATHOLIC ANSWERS, INC.",≤100
182605735142870,Jason Saine for NC House,Jason Saine Committee,≤100
614134231980299,Veterans Empowered To Protect African Wildlife,VETPAW INC,≤100
100506848295759,Made to Fail,Made To Fail,≤100
137459917707,The Brookings Institution,The Brookings Institution,≤100
468906559794011,LaunchGood,LaunchGood Inc.,≤100
164995916884861,Dummit Fradin,"Dummit Fradin, Attorneys at Law",≤100
409786973169158,Tru Earth,These ads ran without a disclaimer,≤100
106372766264,NYS Democratic Senate Campaign Committee (DSCC),NYS Democratic Senate Campaign Committee,≤100
78420171887,Sailors for the Sea,SAILORS FOR THE SEAINC,≤100
114937555342547,Seth Abramson,Macmillan Publishing,≤100
109709397469494,Dignity Unbound,Dignity Unbound,≤100
100884558195771,Chuck Edwards for NC Senate,Chuck Edwards fro NC Senate Committee,≤100
194115677277113,A21,A21 with Facebook Ad Credits,≤100
107979424401441,IllegitimateAlready,IllegitimateAlready,≤100
109966290494892,Wagoner Law Firm,Nicholas Jordan Wagoner,≤100
166166843531258,National Council of Resistance of Iran - شورای ملی مقاومت ایران,MEK-Iran (Saeid Saadati),≤100
142723672443710,Arts Action Fund,Americans for the Arts Action Fund,≤100
154146314774110,Chris Latvala,"Chris Latvala, Republican for Florida House, District 67",≤100
2113400635561647,Andrea Mitchell Center for the Study of Democracy,Andrea Mitchell Center for the Study of Democracy at the University of Pennsylvania,≤100
113843693493716,Moe Brown,MOE BROWN FOR CONGRESS,≤100
2212066245574161,Sarah Huckabee Sanders,St. Martin's Press,≤100
102054228320095,Protecting Free Markets and Main Street,Protecting Free Markets & Main Street LLC,≤100
100778331787787,Rev Transcripts,Rev,≤100
102399064972282,Best America Joy,mabu.uk.com,≤100
107256511084285,Staffer,Global Strategy Group,≤100
108796160521260,Triangle ADOS,Latosha Marie Gibson,≤100
1534290989956166,The Philanthropy Roundtable,"PHILANTHROPY ROUNDTABLE, THE",≤100
1187795864655571,Amy Padden for District Attorney,Amy Padden for District Attorney,≤100
100401327980848,National Parents Union,National Parents Union,≤100
408252582872693,Daniella Levine Cava,"Daniella Levine Cava, Non-Partisan, for Miami-Dade County Mayor",≤100
80987211775,Bill Cassidy,Bill Cassidy for US Senate,≤100
100697751658498,Stronger.org,The Public Good Projects,≤100
107810891100865,American Store,These ads ran without a disclaimer,≤100
114128055303516,ProgressNow New Mexico,ProgressNow New Mexico,≤100
115139640178574,195essential,"195essential, LLC",≤100
378141545586252,T.W. Shannon,Tahrohon Wayne Shannon,≤100
233089576710536,Adviser Investments,Adviser Investments,≤100
106203264511020,Washington Changed Katko,DCCC,≤100
109914474151573,COMMUNITYx App,CommunityX,≤100
276466976142714,Moguldom,NUBAI VENTURES LLC,≤100
1681120172099567,Libertarian Candidates,Ryan Allen Raymond,≤100
6766783198,John Carter,JOHN CARTER FOR CONGRESS,≤100
505653766599222,America First with Dr. Sebastian Gorka,Salem Media,≤100
618480098621142,Social Security Event,These ads ran without a disclaimer,≤100
657343731290262,American Freedom Fighter,American Freedom Fighter,≤100
42259314582,Casa de Esperanza,Casa de Esperanza,≤100
48837932638,Montana Democratic Party,Montana Democratic Party,≤100
101457848380595,Vote 4 Denver Kids,Denver Commits to Kids,≤100
613472332368376,The Cicero Institute,The Cicero Institute,≤100
456262374764387,Voters Not Politicians,Voters Not Politicians,≤100
110144600836950,Montgomery Neighbors Against Question B,Montgomery Neighbors Against Question B,≤100
7229514244,Drug Policy Alliance,DRUG POLICY ALLIANCE,≤100
346937065399354,Occupy Democrats,Omar Rivero,≤100
646594582623475,Republican Nations,wowengraving,≤100
8225139261,New York Republican State Committee,NEW YORK REPUBLICAN STATE COMMITTEE,≤100
107524851014629,"Mike Danieli for Bonita Springs City Council, District 6",Mike Danieli for Council,≤100
104247264551301,Defend Jerusalem,Defend Jerusalem,≤100
1486604288305133,Happy Earth Apparel,Happy Earth LLC,≤100
175886458122,People's Action,People's Action,≤100
104567291054733,Committee to Elect Steve Hale,Steve Oakley Hale,≤100
810122486032496,Jackie Gordon,JACKIE GORDON FOR CONGRESS,≤100
1453339054911514,Latino Community Fund -LCF Georgia,Latino Community Fund Georgia,≤100
350410001729666,Sock Fancy,Sock Fancy,≤100
346937065399354,Occupy Democrats,RO FOR CONGRESS INC,≤100
235667486509987,U.S. Vote Foundation,U.S. VOTE FOUNDATION,≤100
520589958011829,United Medicare Advisors,Spring Insurance Solutions,≤100
1288574957963258,Scotland County Republican Party,Joseph Bruce Patton,≤100
115241696993664,MoCo For Question C,Residents for More Representation,≤100
1084856268238034,Trump Talking,Our Friendly Forest,≤100
103443851470957,Antonio Delgado for Congress,Carlos Antonio Delgado,≤100
109894877501594,Steve Daines Follows The Money,DSCC,≤100
28483858161,Texas Scorecard,ScorecardMedia,≤100
101391906600,Live Action News,Live Action News,≤100
2266444033567875,Grump Merch,Grump Merch,≤100
105882964535390,Cats Against Trump,Cats Against Trump,≤100
292520371018,Justice Tracy Elizabeth Christopher,Justice Tracy Elizabeth Christopher Campaign,≤100
7209432197,Chris Coons,CHRIS COONS FOR DELAWARE,≤100
170594593485107,Holtzman for North Carolina House,The Committee to Elect Claiborne Holtzman,≤100
2040270322863853,Tina Smith,TINA SMITH FOR MINNESOTA,≤100
102161004838994,Melissa Gould for Judge,Melissa Gould for Judge,≤100
86880509778,AARP North Carolina,AARP,≤100
248262725706461,Power The Future,Power The Future Inc,≤100
717417908274761,Lady Freethinker,Lady Freethinker,≤100
2406972266252679,BloombergLaw,"BUREAU OF NATIONAL AFFAIRS, INC., THE",≤100
550881648294523,350 Action,350.org Action Fund,≤100
1925751504337881,MJ Hegar,MJ FOR TEXAS,≤100
110071343878648,Gerard Falzon for NC House District 40,Committee to Elect Gerard Falzon,≤100
166738743732702,All Above All Action,All Above All Action Fund,≤100
116599373532197,Lev Haolam US Friends,Lev Haolam. Us friends,≤100
79820371749,Ayanna Pressley,THE SQUAD VICTORY FUND,≤100
1575699066057433,Vote Yes on Issue 2,Forward Columbus,≤100
273733186074013,Darrell Pennell for Caldwell County Board of Education,Darrell Pennell for Caldwell County Board of Education,≤100
19474609238,Mercatus Center at George Mason University,Mercatus Center at George Mason University,≤100
179757242625525,Glenda P. Weinert for County Commissioner,"Glenda P. Weinert for County Commissioner, Loretta Reynolds Treasurer",≤100
1001615463272722,Biosimilars Council,The Biosimilars Council,≤100
145380305523723,Secure America Now,Secure America Now,≤100
114780367027779,Chrystine Lawson Villarreal,Chrystine Lawson Villarreal,≤100
221890358218748,Til Valhalla Project,Til Valhalla Project,≤100
103963987985703,Birth Defects Victims,Birth Defects Victims,≤100
147272056829,Tennessee Senate Democratic Caucus,Senate Democratic Caucus,≤100
90710744308,The Steamboat Institute,The Steamboat Institute,≤100
121033149320,American Indian College Fund,"AMERICAN INDIAN COLLEGE FUND, THE",≤100
162493793737,Rick Green,Richard Arlin Green,≤100
202774546401452,Jeanne Ives,JEANNE FOR CONGRESS,≤100
473927336125675,Kreative Living,Kreative Living,≤100
103851564652,Waterkeeper Alliance,WATERKEEPER ALLIANCE INC,≤100
295533050495998,Abogado de Inmigracion Jorge Rivera - Immigration Group LLC,IMMIGRATION GROUP LLC 2,≤100
394707496275,Threads 4 Thought,Threads 4 Thought,≤100
181467702005600,Mark Warner VA,FRIENDS OF MARK WARNER,≤100
279656132984,Julie Jenkins For State Representative,"Julie Jenkins, Democrat for Florida House District 60",≤100
50711561090,Muslim Advocates,MUSLIM ADVOCATES,≤100
116565033114715,Jean-Pierre Bado for Florida State House Representative - 114,"Jean-Pierre Bado, Democrat, for Florida House 114",≤100
326859974502151,Culture Vibes,Culture Vibes LLC,≤100
2443409829218360,Luisa Wakeman for GA HD 43,The Committee to Elect Luisa,≤100
1406293069605593,Boehringer Ingelheim,These ads ran without a disclaimer,≤100
53727956260,Republican Jewish Coalition,Republican Jewish Coalition,≤100
974133602697851,Cascadia Progressive Forum,Cascadia Progressive Forum,≤100
286349441428856,University of Maine School of Law,University of Maine School of Law,≤100
85569513068,International Planned Parenthood Federation/Western Hemisphere Region,International Planned Parenthood Federation/Western Hemisphere Region,≤100
100416108283612,Unify America,Unify America,≤100
106915970834710,Tiffany Wilson for District Court Judge,The Committee to Elect Tiffany Wilson District Court Judge,≤100
1556928477963264,Steve Sisolak,Committee to Elect Steve Sisolak,≤100
19449173240,WBLS 107.5,WBLS,≤100
410658078995179,Boston Scientific,Boston Scientific Corporation,≤100
672213539861652,John Anthony Castro,John Anthony Castro,≤100
2123425971065747,Sora Schools,Sora Schools,≤100
144880512247034,Macon County Republican Party,Macon County Republican Party,≤100
1833879943496521,Spread The Vote,Spread the Vote,≤100
107450972620538,Girl Up,"Girl Up, United Nations Foundation",≤100
148205145252473,Backcountry Hunters & Anglers,Backcountry Hunters & Anglers,≤100
358472004932410,Luckbox Magazine,luckbox Magazine,≤100
108932104229697,Ride the Red Wave,Vina American LLC,≤100
543066585882629,Libertarian Country,Libertarian Country,≤100
278487153675,Redneck Nation Clothing,Redneck Nation,≤100
96159580682,Maine Democratic Party,MAINE DEMOCRATIC PARTY,≤100
112473780428837,Chasten Buttigieg,Kenneth James Gillett,≤100
112552187080266,Protecting Every Future,American Council of Life Insurers,≤100
102671331487937,I Love My Freedom Store,I Love My Freedom,≤100
262741493751666,The Pew Charitable Trusts,"PEW CHARITABLE TRUSTS, THE",≤100
103911824657671,Health Insurance,SmartSites,≤100
1830908377227716,Jane Bland,Justice Jane Bland Campaign,≤100
438536186881177,All Clear Foundation,All Clear Foundation,≤100
108232074355032,Second-Rate Democracy,Douglas James Amy,≤100
896759427103774,Modern Medicaid Alliance,Modern Medicaid Alliance,≤100
111970730196550,World War Zero,AMERICAN SECURITY PROJECT,≤100
224058138586,Greater Fort Lauderdale Alliance,Broward Alliance / DBA Greater Fort Lauderdale Alliance,≤100
153127706222,Common Cause NC,Common Cause North Carolina,≤100
283985748290012,Riddell for NC House 64,Riddell for NC House 64,≤100
703790776707384,MAGA Coolers,"Eparts, Inc.",≤100
108705220973302,Shut Up & Vote,Cordarius Rashad Freeman,≤100
1784991421516214,Seek Refuge,Seek Refuge,≤100
132148084139172,Union Church Caswell,Union Church,≤100
413004792116827,Lucky Shot,Lucky Shot USA,≤100
140614202619821,iCivics,iCivics,≤100
201248453800242,My Pay My Say,Mackinac Center for Public Policy,≤100
1546952572205770,UAE USA United,The Embassy of the United Arab Emirates,≤100
172350046891,Dr. Dons Buttons,"RATLIFF ENTERPRISES, INC.",≤100
107051394474522,A Penny Production,Jane Ellison Bondurant,≤100
319982881752525,Kara Eastman,EASTMAN FOR CONGRESS,≤100
108430860703956,Fascinating Cards,"Fascinating Cards, LLC",≤100
377559025937565,Senator Martin Looney,Martin Looney for State Senate,≤100
101352851565699,Somos PAC,SOMOS PAC,≤100
214249329380155,War Eternal,These ads ran without a disclaimer,≤100
100317328397968,Daniel Hill,HarperCollins Christian Publishing,≤100
117639476607399,Spread The Truth NOW,Spread The Truth Now,≤100
682990071843813,Civil Squared,Center for the Study of Liberty,≤100
485754644838324,Lane County Tribune,Lane County Tribune,≤100
617775161621476,Patricia "Pat" Kemp,Pat Kemp For Hillsborough County Commission,≤100
391422167581914,Citizens for Cherry Creek Schools,Citizens for Cherry Creek Schools,≤100
101485404914361,Bad News Wares,Bad News Wares,≤100
107527454263113,Donald Trunk,Melissa Katherine Acton,≤100
353141208098160,March for Life,March For Life,≤100
317667194946264,Ro Khanna,RO FOR CONGRESS INC,≤100
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",≤100
303374266418976,AFPM,American Fuel & Petrochemical Manufacturers,≤100
193568774210,Montana Republican Legislative Campaign Committee,Montana Republican Legislative Campaign Committee,≤100
103131054573692,Crawfordology,Crawfordology,≤100
203550842430,Mike Lee,FRIENDS OF MIKE LEE INC,≤100
172531602775264,Joe Gruters,Joe Gruters for Florida State Senate (District 23),≤100
38091883105,Republican Party of Pennsylvania,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,≤100
105419507723051,Elect Julie Marcus,"Julie Marcus, Republican, for Pinellas County Supervisor of Elections",≤100
218295086290055,American Leadership Committee,"American Leadership Committee, and not authorized by any candidate.",≤100
26984327514,NYU Tandon School of Engineering,NYU Tandon School of Engineering,≤100
1053453228010578,GO Public Schools Advocates West Contra Costa,"West Contra Costa Kids Can, sponsored by GO Public Schools Advocates. Committee major funding from: Ronald Nahas, Stephen Chamberlin",≤100
9157920604,Ken Calvert,KEN CALVERT FOR CONGRESS COMMITTEE,≤100
297926120363162,Michael Boose for Commissioner,Michael Cullen Boose,≤100
72565633140,Soles4Souls,"SOLES4SOULS, INC.",≤100
165858562140,Western Resource Advocates,Western Resource Advocates,≤100
22585467017,LATV,"LATV Networks, LLC",≤100
5633824547,FreedomWorks,"FREEDOMWORKS, INC.",≤100
218169954887600,Anedot,"Anedot, Inc.",≤100
110762817251323,Capital Area Republican Women Virtual Club,Capital Area Republican Women Virtual Club,≤100
1691667177798461,Brut,Brut,≤100
335372906543111,Lee Constantine For Seminole County Commission,Lee Constantine Campaign for Seminole County Commission,≤100
109742407314234,Restoration Action,Restoration Action,≤100
922580991129339,People's Mojahedin Organization of Iran - MEK IRAN,MEK-Iran (Saeid Saadati),≤100
1311291038982513,2A Gear,Teecreations LLC,≤100
1741729849281711,Uber & Lyft Sexual Assault Attorneys,Safer America,≤100
18017481462,Acton Institute,Acton Institute,≤100
102661701651,South Carolina Small Business Chamber of Commerce,South Carolina Small Business Chamber of Commerce,≤100
110877643641159,Manga Anantatmula,MANGA FOR CONGRESS,≤100
129203152966,Andy Barr,"Andy Barr for Congress, Inc.",≤100
112665503895607,It's Gonna Be YUGE,Reign Marketing LLC,≤100
137051766452,Purusha People Clothing,Purusha People,≤100
304062610300415,VozWire,Gregson E Mathe,≤100
1292176020793725,In God We Trust,"FINISHING STRONG MINISTRIES, INC.",≤100
110998592305221,Dr. Martens,Dr. Martens AirWair USA LLC,≤100
100218161768257,RichGeorge4MeckSoil&Water,Richard Eugene George,≤100
39799605202,Steve Stivers,Stivers for Congress,≤100
22426379899,Workman Publishing,WORKMAN PUBLISHING CO. INC.,≤100
1560105467624797,Generation180,Generation180,≤100
589658204411894,Office of South Carolina Treasurer Curtis Loftis,Future Scholar. Administered by State Treasurer Curtis Loftis. Not paid for with state funds.,≤100
42597808880,Ami Horowitz,Ami Horowitz,≤100
358930818155832,Ava Blaze Apparel Co.,Antoinette Kathleen Adkins,≤100
169042736456594,All Out,All Out Action Fund.,≤100
1927977257228284,Jack Murphy,I Love My Freedom,≤100
361944417343096,Wilson County Republican Party GOP,Wilson County Republican Party,≤100
1220015401343751,Elect Patrick Henry for State Representative District 26,"Campaign to Elect Patrick Henry, Democrat for State Representative District 26",≤100
105766901298089,Seminole County for Deb Poulalion,Florida Democratic Party,≤100
200224630053159,Ben McAdams,FRIENDS OF BEN MCADAMS,≤100
103983379801,Texas Democratic Party,Texas Democratic Party,≤100
